filename,caption
5185.png,"['জলাশয়ের পারে একটি নৌকা আছে।', 'নদীতে একটি নৌকা বেধে রাখছে।']"
5186.png,"['একটি একি ফুলের স্তবক।', 'একটি ফুলের তোরা শ্রদ্ধাঞ্জলি দেয়ার জন রেখে দিয়েছে।']"
5187.png,"['দুইটি শিশু পাশাপাশি হেঁটে যাচ্ছে।', 'দুইজন ছোট ছেলে গলায় হাত দিয়ে দৌড় দিচ্ছে।']"
5188.png,"['রাস্তায় গাড়ি চলছে।', 'রাস্তার মাঝখানে ফুলের বাগান ও চারপাশে গাড়ী চলাচল করছে।']"
5189.png,"['এটি একটি ফটক।', 'একটি পুরাতন পাথরের তৈরী মসজিদের ঢুকার রাস্তা।']"
5190.png,"['একটি ঝর্ণা ও কয়েকজন মানুষ আছে।', 'কয়েকজন ছেলে পাহাড়ের উপরে ঝণার পানিতে গোসল করছে।']"
5191.png,"['একটি ভবন আছে। পাশে একটি টিনের চালের ঘর আছে।', 'টিনের একটি স্কুল ঘর ও পাশেও একটি বিল্ডিংয়ের স্কুল ঘর।']"
5192.png,"['কয়েকজন মানুষ আছে।', 'কয়েকজন লোক ও মহিলারা ট্রেনের সামনে দাড়িয়ে আছে।']"
5193.png,"['এটি একটি রাস্তা।', 'গ্রামের রাস্তা আশে পাশে সবুজ ঘাস।']"
5194.png,"['দুইতলা একটি ভবনের সামনে তিনজন পুরুষ আছে।', 'পুরাতন একটি বাড়ীর সামনে তিনজন বন্ধু সেলফি তুলছে।']"
5195.png,"['একজন পুরুষ কাজ করছে। পিছনে কয়েকজন পুরুষ আছে।', 'দুইজন লোক মিষ্টি বিক্রী করছে ও একজন মিষ্টি বানাচ্ছে।']"
5196.png,"['এটি একটি বহুতল ভবন।', 'একটি বড় বিল্ডিং ও নিচে দুইটি গাড়ী দেখা যাচ্ছে।']"
5197.png,"['কয়েকজন মানুষকে দেখা যাচ্ছে।', 'কয়েকজন লোক ও মহিলা বাচ্চা ছাদে বসে আছে।']"
5198.png,"['একটি ভবন আছে।', 'উপজেলা পরিষদ অফিস।']"
5199.png,"['অনেক গাছ গাছালির মাঝে মানুষ দেখা যাচ্ছে।', 'জঙ্গল দিয়ে কয়েকজন লোক হেটে যাচ্ছে।']"
5200.png,"['একজন নারী দাড়িয়ে আছে। চারটি শিশু বসে খাবার খাচ্ছে।', 'চারজন ছোট বাচ্চাকে একজন মহিলা খাবার খাওয়াচ্ছে।']"
5201.png,"['এটি একটি তাল গাছ।', 'রাস্তার পাশে একটি তাল গাছ ও সবুজ ধান ক্ষেত।']"
5202.png,"['জলাশয়ের ওপাশে পাহাড় আছে।', 'কয়েকজন ছেলে ও মেয়ে পাহাড়ের নিচে গাছের নিচে নদীতে গোসল করছে।']"
5203.png,"['কয়েকটি রেল লাইন ও একটি রেল গাড়ি আছে।', 'চারটি ট্রেন রাস্তা ও একটি দিয়ে ট্রেন যাচ্ছে।']"
5204.png,"['তিনটি শিশু সামনে খাবার নিয়ে বসে আছে।', 'তিনজন ছোট বাচ্চা খাবার খাচ্ছে।']"
5205.png,"['কয়েকটি নৌকায় অনেকগুলো মানুষ আছে।', 'নৌকা থেকে পাড়ে নামছে হাজারো মানুষ।']"
5206.png,"['এটি একটি শিশু।', 'একটি ছেলে হাতে নাটাই নিয়ে ঘুড়ি উড়াচ্ছে।']"
5207.png,"['অনেকগুলো মানুষ আছে।', 'মেলায় নানা রকম জিনিষ কেনা কাটা করছে লোকজন।']"
5208.png,"['একটি নৌকায় মানুষ আছে।', 'নদীতে একটি লোক নৌকা চালাচ্ছে ও দুইজন বসে আছে।']"
5209.png,"['দুই বাটিতে খাবার আছে।', 'দুটি বাটিতে রস মালাই।']"
5210.png,"['ঝর্ণাতে কয়েকজন মানুষ গোছল করছে।', 'পাহাড় দিয়ে পানি ঝড়ছে ও তিনজন বসে গোসল করছে।']"
5211.png,"['অনেকগুলো শিশি আছে।', 'অনেক গুলো ছোট বোতলে ঔষধ।']"
5212.png,"['কয়েকটি মাটির পাতিল আছে।', 'মাটির খেলনা বানাচ্ছে।']"
5213.png,"['দূরে পাচজন মানুষ বসে আছে।', 'পাঁচজন ছেলে চেয়ারে বসে আছে।']"
5214.png,"['পানিতে কয়েকজন মানুষ কাজ করছে।', 'অনেক লোকজন বাশ দিয়ে পানিতে বাধ দিচ্ছে।']"
5215.png,"['জলাশয়ে কস্তূরী আছে।', 'নদীতে দুটি নৌকা দাড়িয়ে আছে ও নদীতে কচুরি পনা।']"
5216.png,"['একজন নারী, একটি শিশু ও কয়েকজন পুরুষ দাড়িয়ে আছে।', 'একটি লোক মোবাইল দিয়ে সেলফি তুলছে ও কয়েকজন ছেলে দাড়িয়ে আছে একজন মহিলা দাড়িয়ে আছে।']"
5217.png,"['একজন পুরুষ দাড়িয়ে আছে।', 'একটি ছেলে সমুদ্রের পাড়ে দাড়িয়ে আছে।']"
5218.png,"['একটি নৌকায় কয়েকজন মানুষ আছে।', 'খাল দিয়ে একটি লঞ্চ যাচ্ছে লঞ্চের উপর কয়েকজন ছেলে বসে আছে ও একজন ক্ষেতে সার দিচ্ছে।']"
5219.png,"['রাতের বেলায় পানিতে আলোর প্রতিচ্ছবি দেখা যাচ্ছে।', 'রাতের বেলায় বাড়ি ঘরে বাতি জলছে।']"
5220.png,"['চা বাগানের মাঝে একজন পুরুষ দাড়িয়ে আছে।', 'একজন লোক চা বাগনের মাঝ খানে দাড়িয়ে আছে।']"
